Date,YELP,VIPS,WDAY,SRC,RLGY,PBF,MANU,FB,BERY
2/20/2018,43.369999,18.379999,126.019997,34.035873,24.549999,29.43,19.450001,176.009995,56.369999
2/21/2018,43.349998,18.389999,125.669998,34.170403,24.219999,29.41,19.9,177.910004,55.400002
2/22/2018,43.610001,18.35,124.360001,34.080715,23.969999,29.959999,19.75,178.990005,54.630001
2/23/2018,44.23,18.950001,127.330002,34.125561,24.209999,30.58,19.700001,183.289993,55.099998
2/26/2018,43.830002,18.26,127.800003,34.753365,24.709999,31.41,19.700001,184.929993,55.27
2/27/2018,43.66,17.33,128.210007,33.766815,25.85,30.469999,19.549999,181.460007,54.900002
2/28/2018,43.560001,17.389999,126.669998,34.977577,25.549999,29.309999,19.700001,178.320007,54.400002
3/1/2018,43.009998,17.68,123.949997,35.067265,25.35,29.9,19.5,175.940002,53.810001
3/2/2018,44.110001,18.209999,131.279999,35.560539,25.93,30.83,19.299999,176.619995,53.880001
3/5/2018,44.110001,17.700001,132.919998,35.650223,25.299999,30.959999,19.5,180.399994,53.599998
3/6/2018,44.610001,16.85,135.949997,35.695068,25.290001,31.48,19.5,179.779999,54.799999
3/7/2018,45.68,17.059999,137.580002,35.874439,25.77,31.719999,19.6,183.710007,55.09
3/8/2018,45.57,17.33,136.940002,36.143497,25.709999,31.92,19.65,182.339996,55.23
3/9/2018,46.619999,17.98,137.619995,35.874439,26.17,31.889999,19.65,185.229996,55.709999
3/12/2018,46.810001,18.459999,139.070007,35.73991,26.66,30.57,19.700001,184.759995,55.77
3/13/2018,45.790001,17.65,137.339996,35.695068,26.719999,30.629999,19.65,181.880005,56.290001
3/14/2018,46.439999,18.110001,138.789993,35.829597,26.5,30.950001,20,184.190002,55.860001
3/15/2018,46.25,17.91,136.419998,35.829597,26.5,31.26,19.950001,183.860001,55.98
3/16/2018,45.919998,18.16,135.330002,35.874439,26.66,32.049999,19.75,185.089996,56.040001
3/19/2018,45.509998,18.040001,131.600006,35.829597,26.469999,31.52,19.85,172.559998,55.619999
3/20/2018,45.07,18.23,133.080002,35.605381,27.26,33.040001,19.75,168.149994,54.98
3/21/2018,44.82,18.870001,133.429993,35.42601,27,33.720001,19.450001,169.389999,54.650002
3/22/2018,42.939999,17.02,131.220001,35.067265,26.65,33.240002,19.5,164.889999,53.619999
3/23/2018,41.57,17,127.639999,34.349777,26.32,32.860001,19.1,159.389999,52.939999
3/26/2018,42.119999,18,131.740005,34.394619,26.639999,33.939999,18.85,160.059998,53.959999
3/27/2018,41.200001,16.83,126.440002,34.484306,27.16,33.299999,18.799999,152.220001,54.130001
3/28/2018,41.279999,16.200001,123.769997,34.798206,27.75,33.23,18.65,153.029999,54.040001
3/29/2018,41.75,16.620001,127.110001,34.798206,27.280001,33.900002,19.200001,159.789993,54.810001
4/2/2018,40.709999,16.139999,125.239998,35.022423,27.530001,33.599998,19.450001,155.389999,53.630001
4/3/2018,41.139999,16.08,125.010002,35.246635,26.74,34.16,19.200001,156.110001,54.799999
4/4/2018,41.93,16.48,126.040001,35.829597,27.51,34.580002,19.75,155.100006,55.220001
4/5/2018,42.330002,16.440001,126,35.784752,27.65,35.43,19.549999,159.339996,55.18
4/6/2018,42.080002,16.700001,122.580002,36.098656,27.450001,34.93,19.299999,157.199997,54.049999
4/9/2018,42,16.68,123.290001,36.233185,27.25,34.450001,19.4,157.929993,54.75
4/10/2018,43.52,17.030001,126.5,36.278027,27.610001,34.779999,19.85,165.039993,55.639999
4/11/2018,43.700001,16.75,126.629997,36.098656,27.51,35.060001,19.75,166.320007,55.450001
4/12/2018,44,16.549999,128.229996,35.73991,27.24,35.32,19.35,163.869995,55.650002
4/13/2018,43.599998,16.110001,124.709999,35.784752,26.07,36.369999,19.25,164.520004,55.490002
4/16/2018,44.169998,15.66,126.830002,35.919285,26.25,37.150002,19.049999,164.830002,56.040001
4/17/2018,45.209999,16,132.570007,36.143497,26.4,37.5,19.1,168.660004,56.610001
4/18/2018,44.830002,15.95,132.600006,36.188339,26.51,38.07,19.049999,166.360001,56.860001
4/19/2018,44.650002,16.08,131.970001,35.73991,25.790001,38.360001,18.6,168.100006,56.439999
4/20/2018,44.169998,15.7,130.529999,35.246635,25.85,38.189999,18.5,166.279999,56.34
4/23/2018,44.209999,15.46,129.830002,35.067265,25.32,37.919998,19,165.839996,56.18
4/24/2018,43.889999,15.3,125.559998,35.650223,24.98,37.610001,19.35,159.690002,55.509998
4/25/2018,43.84,15.26,122.580002,35.42601,24.389999,37.720001,19.1,159.690002,55.689999
4/26/2018,44.650002,14.51,125.93,35.73991,24.040001,38.5,18.950001,174.160004,55.959999
4/27/2018,44.380001,15.37,124.239998,36.457397,24.92,37.23,18.700001,173.589996,56.310001
4/30/2018,44.849998,15.48,124.839996,36.098656,24.809999,38.330002,18.6,172,55
5/1/2018,44.5,15.47,125.620003,36.05381,24.879999,38.330002,18.799999,173.860001,54.959999
5/2/2018,45.380001,15.68,126.370003,36.636772,24.85,38.759998,19.200001,176.070007,53.759998
5/3/2018,44.93,15.77,128.699997,37.309418,24.190001,38.919998,19.15,174.020004,49.639999
5/4/2018,45.610001,15.75,130.050003,37.623318,24.82,39.369999,19.549999,176.610001,49.34
5/7/2018,46.880001,15.86,133.130005,37.668159,25.85,38.84,19.200001,177.970001,49.139999
5/8/2018,47.59,15.98,134.789993,37.847534,25.93,39.650002,19.1,178.919998,48.59
5/9/2018,47.919998,15.36,136.5,38.026905,24.58,41.259998,19.049999,182.660004,48.509998
5/10/2018,47.75,15.17,138.009995,38.071751,24.74,41.349998,19.25,185.529999,49.080002
5/11/2018,44.02,15.11,135.740005,38.026905,24.73,41.299999,19.65,186.990005,49.07
5/14/2018,42,15.09,133.960007,37.623318,24.799999,42.02,19.700001,186.639999,48.779999
5/15/2018,43.299999,12.08,133.429993,37.130047,24.280001,41.900002,20.5,184.320007,47.700001
5/16/2018,44.029999,12.66,133.970001,37.354259,24.469999,42.09,21.1,183.199997,47.700001
5/17/2018,45.23,12.15,132.919998,37.264572,24.639999,44.400002,20.4,183.759995,47.529999
5/18/2018,46.439999,12.05,134.479996,37.847534,24.540001,45,20.700001,182.679993,48.349998
5/21/2018,46.450001,12.03,131.699997,38.654709,24.690001,45.880001,21.1,184.490005,48.349998
5/22/2018,44.16,12.12,130.350006,38.475334,24.57,44.98,20.9,183.800003,49.060001
5/23/2018,44.470001,11.98,129.520004,38.968609,24.43,45.169998,20.9,186.899994,49.75
5/24/2018,43.41,11.93,130.5,38.744396,24.07,45.580002,20.799999,185.929993,49.580002
5/25/2018,42.59,11.82,130.789993,38.699551,23.98,44.48,21.049999,184.919998,50.099998
5/29/2018,42.59,11.62,130.410004,38.699551,23.700001,45.470001,20.799999,185.740005,48.439999
5/30/2018,43.560001,11.79,131.779999,39.147984,23.98,47.650002,20.9,187.669998,49.450001
5/31/2018,42.849998,11.68,130.960007,39.282513,23.790001,47.18,20.950001,191.779999,48.290001
6/1/2018,43.110001,11.96,126.290001,38.200001,23.280001,48.669998,21.1,193.990005,48.200001
6/4/2018,43.23,12.09,128.149994,38.299999,23.530001,50.57,21.200001,193.279999,48.259998
6/5/2018,44.110001,12.28,128.710007,38.400002,23.889999,50.43,21.35,192.940002,47.310001
6/6/2018,41.880001,12.41,128.309998,39.099998,24.5,48.57,21.450001,191.339996,47.23
6/7/2018,41.349998,12.19,123.370003,39.150002,24.23,49.290001,21.299999,188.179993,46.700001
6/8/2018,42.040001,11.98,123.900002,39.150002,24.66,49,21.5,189.100006,47.290001
6/11/2018,41.869999,11.77,123.239998,39.450001,24.74,48.400002,21.450001,191.539993,47.75
6/12/2018,42.639999,11.33,126.589996,40.099998,24.98,47.209999,21.85,192.399994,47.790001
6/13/2018,41.049999,11.25,126.440002,39.75,23.969999,47.080002,21.85,192.410004,46.369999
6/14/2018,41.16,11.11,128.199997,40.650002,24.610001,47.290001,20.450001,196.809998,46.169998
6/15/2018,40.93,11.23,128.089996,41,24.68,46.689999,20.9,195.850006,46.529999
6/18/2018,41.900002,11.66,131.130005,41.049999,24.07,47.41,21.200001,198.309998,46.490002
6/19/2018,41.98,11.44,129.559998,40.75,24.33,47.32,21.65,197.490005,46.450001
6/20/2018,42.119999,11.37,128.179993,41.349998,23.34,45.959999,20.950001,202,46.5
6/21/2018,41.720001,11.37,125.760002,41.549999,23.18,44.240002,20.799999,201.5,46.23
6/22/2018,40.68,11.23,124.010002,41.200001,23.74,44.459999,20.950001,201.740005,45.68
6/25/2018,40.080002,10.95,120.720001,41.099998,23.41,42.57,20.5,196.350006,46.09
6/26/2018,39.68,10.97,121.82,41.599998,23.190001,43.029999,20.5,199,46.580002
6/27/2018,38.700001,10.7,117.720001,41.5,22.73,41.73,20.6,195.839996,46.32
6/28/2018,39.119999,10.82,119.910004,40.5,22.889999,41.580002,20.700001,196.229996,46.25
6/29/2018,39.18,10.85,121.120003,40.150002,22.799999,41.93,20.6,194.320007,45.939999
7/2/2018,39.610001,10.8,124.260002,40.25,22.959999,41.700001,20.6,197.360001,46
7/3/2018,39.299999,10.82,123.739998,40.450001,23.33,41.82,20.65,192.729996,46.450001
7/5/2018,40,10.72,126.389999,41.299999,23.6,41.869999,21,198.449997,46.639999
7/6/2018,39.959999,10.9,128.75,41.75,23.290001,42.450001,20.9,203.229996,46.599998
7/9/2018,40,10.99,129.100006,41.299999,23.540001,43.740002,21.35,204.740005,46.919998
7/10/2018,39.400002,10.69,129.139999,40.849998,23.280001,43.490002,21.15,203.539993,47.580002
7/11/2018,39.400002,10.35,131.619995,41.150002,23.25,42.099998,21,202.539993,47.799999
7/12/2018,40.720001,10.32,137.309998,41.25,23.27,42.150002,20.9,206.919998,47.57
7/13/2018,39.790001,10.24,134.759995,41.049999,23.219999,42.43,21.5,207.320007,47.150002
7/16/2018,40.299999,10.09,132.880005,40.799999,22.809999,42.259998,21.4,207.229996,46.939999
7/17/2018,40.75,10.03,133.199997,40.700001,23.129999,42.130001,21.5,209.990005,47.41
7/18/2018,40.75,10.03,133.190002,40.799999,23.16,42.889999,21.25,209.360001,47.849998
7/19/2018,39.689999,9.92,132.979996,41.150002,23.48,42.849998,21.35,208.089996,48.23
7/20/2018,39.389999,10.03,132.330002,40.950001,23.469999,42.860001,21.25,209.940002,48.389999
7/23/2018,38.639999,10.08,133.919998,41.25,23.23,42.619999,21,210.910004,48.330002
7/24/2018,38,9.97,130.910004,41.150002,22.610001,43.240002,21.1,214.669998,48.240002
7/25/2018,38.990002,10.15,133.669998,41.75,22.52,43.59,21.200001,217.5,48.09
7/26/2018,40.18,10.07,134.410004,41.75,22.59,46.34,21,176.259995,48.599998
7/27/2018,38,9.85,130.550003,41.650002,22.35,45.709999,20.700001,174.889999,48.5
7/30/2018,37.27,9.65,123.900002,41.650002,22,46.529999,20.6,171.059998,48.689999
7/31/2018,36.880001,9.65,124.019997,41.849998,21.870001,46.700001,20.700001,172.580002,48.849998
8/1/2018,37.509998,9.54,126.379997,42,22.110001,45.950001,20.6,171.649994,48.57
8/2/2018,37.720001,9.41,130.779999,42.200001,22.83,47.099998,20.65,176.369995,48.110001
8/3/2018,37.919998,9.38,129.160004,42.400002,23.959999,48.599998,20.549999,177.779999,48.02
8/6/2018,38.75,9.19,131.550003,42.5,23.91,48.880001,20.75,185.690002,48.610001
8/7/2018,38.650002,9.21,132.75,42.5,23.26,50.830002,21.4,183.809998,48.369999
8/8/2018,38.16,9.1,135.009995,42,22.540001,50.560001,21.549999,185.179993,48.18
8/9/2018,48.330002,9.13,136.529999,42.450001,22.08,50.200001,21.9,183.089996,48.07
8/10/2018,49.349998,9.14,137.169998,42.349998,21.219999,48.459999,22.1,180.259995,46.75
8/13/2018,46.939999,9.01,137.089996,41.450001,20.379999,47.360001,22.25,180.050003,45.84
8/14/2018,47.860001,7.55,137.399994,41.599998,20.73,47.380001,22.799999,181.110001,45.779999
8/15/2018,46.82,7.09,139.199997,41.950001,20.879999,46.029999,22.549999,179.529999,46.18
8/16/2018,46.349998,7.15,140.050003,42.5,21.09,45.740002,22.65,174.699997,45.720001
8/17/2018,45.32,7.15,142.649994,42.25,21.24,45.610001,23.65,173.800003,45.82
8/20/2018,44.740002,7.5,143.289993,41.900002,21.309999,46.560001,23.85,172.5,46
8/21/2018,44.529999,7.31,145.009995,42,21.42,47.169998,23.1,172.619995,46.43
8/22/2018,44.18,7.3,146.139999,41.75,21.549999,47.529999,23.75,173.639999,46.09
8/23/2018,45.310001,7,145.679993,41.849998,21.66,48.860001,24.6,172.899994,45.720001
8/24/2018,46.349998,6.88,151,41.700001,21.190001,49.799999,25.200001,174.649994,46.25
8/27/2018,46.990002,7.24,151.679993,41.75,21.42,50,25.799999,177.460007,47.200001
8/28/2018,46.740002,7.05,152.259995,42.450001,21.66,50.310001,25.5,176.259995,47.490002
8/29/2018,46.990002,7.1,153.779999,42.5,21.530001,51.75,25.4,175.899994,48.049999
8/30/2018,46.82,6.86,153.809998,41.75,21.4,52.09,25.15,177.639999,47.709999
8/31/2018,47.119999,6.98,154.539993,41.849998,21.389999,51.919998,26.200001,175.729996,47.73
9/4/2018,46.73,6.72,156.690002,41.5,20.43,53.439999,25.9,171.160004,47.27
9/5/2018,44.93,6.59,142.210007,42.099998,20.620001,52.23,26,167.179993,47.939999
9/6/2018,44.91,6.62,144.520004,42.049999,20.75,50.939999,25.700001,162.529999,48.25
9/7/2018,45.259998,6.28,144.929993,41.700001,20.24,50.68,25.4,163.039993,47.98
9/10/2018,45.25,5.86,143.660004,41.650002,20.610001,50.849998,25.1,164.179993,48.5
9/11/2018,45.23,5.86,146.149994,41.5,20.610001,52.380001,24.9,165.940002,48.220001
9/12/2018,45.720001,6.05,148.210007,41.450001,20.290001,53.150002,25.549999,162,48.630001
9/13/2018,45.939999,6.38,150.539993,41.650002,19.809999,53.330002,24.950001,161.360001,49
9/14/2018,46.049999,6.21,151.070007,41.099998,20.620001,52.380001,25,162.320007,49.939999
9/17/2018,46.279999,5.99,144.729996,41.099998,20.610001,52.099998,24.5,160.580002,50.32
9/18/2018,49.970001,6.11,143.679993,40.849998,20.68,50.959999,23.75,160.300003,50.82
9/19/2018,48.77,6.33,140.660004,40.099998,20.01,47.349998,23.6,163.059998,50.209999
9/20/2018,52.07,6.55,141.660004,40.799999,20.6,47.380001,23.75,166.020004,50.529999
9/21/2018,49.919998,6.55,138.630005,40.400002,20.59,47.830002,24.1,162.929993,50.139999
9/24/2018,49.32,6.05,141.5,40.25,20.34,48.779999,23.9,165.410004,49.990002
9/25/2018,50.32,6.04,143.789993,39.799999,20,50.369999,23.4,164.910004,47.68
9/26/2018,49.509998,6.32,144.509995,39.400002,20.200001,50.66,22.549999,166.949997,48.419998
9/27/2018,49.900002,6.28,145.970001,39,20.120001,50.599998,22.700001,168.839996,48.57
9/28/2018,49.200001,6.24,145.979996,40.299999,20.639999,49.91,22.5,164.460007,48.389999
10/1/2018,48.43,6.18,145.869995,39.900002,20.52,50.529999,22.040001,162.440002,48.200001
10/2/2018,47.5,5.93,142.899994,39.5,20.43,50.869999,21.889999,159.330002,48.279999
10/3/2018,47.990002,5.99,145.660004,39.299999,20.639999,53.450001,21.82,162.429993,47.59
10/4/2018,47.259998,5.75,139.759995,38.700001,20,52.790001,21.309999,158.850006,46.970001
10/5/2018,46.299999,5.53,139.970001,38.700001,19.73,52.759998,21.120001,157.330002,46.580002
10/8/2018,45.360001,5.5,132.419998,39.799999,20.09,52.790001,21.139999,157.25,47.049999
10/9/2018,44.630001,5.34,131.669998,39.599998,19.66,51.98,21.690001,157.899994,45.029999
10/10/2018,41.700001,5.01,124.300003,38.950001,19.32,50.830002,20.41,151.380005,43.880001
10/11/2018,41.75,5.06,124.75,37.650002,18.49,49.93,20.65,153.350006,42.830002
10/12/2018,42.779999,5.41,128.309998,37.349998,18.219999,50.73,21.23,153.740005,43.09
10/15/2018,42.959999,5.31,127,37.799999,19.17,48.740002,22.389999,153.520004,43.240002
10/16/2018,44.25,5.61,134.190002,38.599998,19.43,49.630001,22.74,158.779999,43.990002
10/17/2018,43.93,5.43,137.25,39.099998,19.18,49.029999,22.299999,159.419998,44.23
10/18/2018,42.580002,5.16,130.429993,39,18.690001,47.990002,21.129999,154.919998,42.889999
10/19/2018,42.490002,5.06,127.699997,39.5,18.700001,43.220001,21.280001,154.050003,42.740002
10/22/2018,42.990002,5.21,129.720001,38.799999,18.15,43.900002,21.200001,154.779999,41.860001
10/23/2018,42.91,4.98,128.779999,39.299999,18.379999,43.119999,21.42,154.389999,42.139999
10/24/2018,40.790001,4.68,122.110001,39.599998,18.299999,40.939999,21.07,146.039993,40.810001
10/25/2018,41.790001,4.81,125.839996,40.299999,18.379999,41.189999,21.25,150.949997,41.169998
10/26/2018,41.189999,4.71,120.650002,39.400002,18.5,39.580002,21.17,145.369995,41.689999
10/29/2018,40.720001,4.5,122.75,39.900002,18.07,39.07,20.790001,142.089996,41.650002
10/30/2018,41.619999,4.53,128.020004,40.450001,18.92,40.650002,21.059999,146.220001,43.099998
10/31/2018,42.82,4.86,133.020004,39.099998,19.07,41.849998,20.940001,151.789993,43.619999
11/1/2018,43.689999,5.7,137.889999,39.900002,20.07,43.169998,21.33,151.75,45.169998
11/2/2018,43.099998,5.83,132.839996,39,17.76,43.540001,21.26,150.350006,45.099998
11/5/2018,43.470001,5.68,130.320007,40.900002,18.219999,42.759998,21.25,148.679993,44.849998
11/6/2018,44.529999,5.58,134.979996,40.549999,18.389999,41.93,21.74,149.940002,44.950001
11/7/2018,44.84,5.97,144.240005,40.950001,18.940001,43.43,22.24,151.529999,45.93
11/8/2018,43.5,5.4,145.990005,41.099998,19.110001,41.130001,22.09,147.869995,46.549999
11/9/2018,31.93,5.06,139.929993,40.950001,18.190001,40.450001,21.82,144.960007,46.009998
11/12/2018,34.07,5.08,133.100006,40.799999,17.65,39.080002,21.43,141.550003,45.98
11/13/2018,33.669998,5.24,135.059998,40.450001,17.73,38.259998,21.120001,142.160004,46.389999
11/14/2018,32.330002,5.35,132.389999,40.200001,17.52,38.34,21.799999,144.220001,45.900002
11/15/2018,33.009998,5.66,136.179993,38.950001,17.34,39.73,20.450001,143.850006,50.310001
11/16/2018,32.77,5.84,134.229996,39.25,17.370001,39.700001,20.860001,139.529999,50.060001
11/19/2018,31.27,5.7,124.07,38.549999,17.68,38.779999,19.92,131.550003,49.950001
11/20/2018,31.219999,5.47,126.809998,38.150002,17.780001,37.389999,18.190001,132.429993,49.32
11/21/2018,30.67,5.55,133.100006,37.799999,18.07,37.82,18.610001,134.820007,49.93
11/23/2018,30.74,5.29,135.259995,37.400002,18.459999,36.5,18.65,131.729996,50.73
11/26/2018,31.98,5.37,140.229996,37.049999,18.870001,38.310001,19.450001,136.380005,49.790001
11/27/2018,31.370001,5.56,138.75,37.25,18.950001,37.950001,19.25,135,50.5
11/28/2018,32.439999,5.59,145.830002,37.099998,19.1,38.889999,19.4,136.759995,50.400002
11/29/2018,33.84,5.51,145.300003,36.799999,19.450001,38.759998,18.799999,138.679993,50.470001
11/30/2018,33.669998,5.77,164,37.099998,19.26,38.68,18.4,140.610001,50.32
12/3/2018,35.299999,5.61,167.800003,38.450001,19.43,36.389999,17.98,141.089996,50.77
12/4/2018,33.720001,5.54,165.020004,38.799999,18.52,35.18,17.58,137.929993,49.48
12/6/2018,34.41,5.25,168.130005,39.400002,19.02,35.23,17.629999,139.630005,50
12/7/2018,34.59,5.2,160.429993,38.299999,18.700001,33.75,17.290001,137.419998,48.060001
12/10/2018,35.639999,5.3,159.679993,37.950001,18.469999,32.57,17.25,141.850006,48.259998
12/11/2018,35.939999,5.31,162.940002,38.150002,17.950001,32.619999,18.139999,142.080002,48.389999
12/12/2018,35.849998,5.63,165.520004,38.25,17.879999,33.279999,18.17,144.5,48.080002
12/13/2018,35.860001,5.63,164.649994,39.720001,17.34,32.5,17.92,145.009995,47.580002
12/14/2018,35.240002,5.31,162.029999,39.5,17.360001,32.189999,17.49,144.059998,48.25
12/17/2018,33.959999,5.18,153.759995,37.380001,16.41,31.799999,17.299999,140.190002,46.959999
12/18/2018,33.82,5.26,155.710007,37.16,16.57,32.130001,18.299999,143.660004,47.52
12/19/2018,33.860001,5.17,155.690002,36.299999,16.200001,32.490002,18.940001,133.240005,47.029999
12/20/2018,33.25,5.2,152.059998,35.84,15.42,31.549999,18.799999,133.399994,46.759998
12/21/2018,32.099998,5.2,144.929993,35.509998,14.88,31.07,18.4,124.949997,46.279999
12/24/2018,32.240002,5.27,142.410004,34.290001,14.97,29.709999,18.049999,124.059998,45.060001
12/26/2018,34.139999,5.66,153.809998,35.48,15.94,32.27,18.379999,134.179993,46.98
12/27/2018,34.950001,5.51,158.490005,35.619999,15.79,32.299999,18.52,134.520004,47.48
12/28/2018,34.419998,5.6,159.559998,34.98,15.41,31.860001,18.74,133.199997,46.950001
12/31/2018,34.990002,5.46,159.679993,35.25,14.68,32.669998,18.98,131.089996,47.529999
1/2/2019,34.57,5.45,159.740005,34.630001,15.24,33.57,18.700001,135.679993,46.75
1/3/2019,33.639999,5.28,154.020004,35.16,15.5,32.5,18.450001,131.740005,46.869999
1/4/2019,34.560001,5.67,163.350006,35.75,16.08,33.91,18.9,137.949997,47.880001
1/7/2019,34.830002,5.91,163.5,35.400002,16.6,34.200001,19.24,138.050003,48.650002
1/8/2019,35.509998,6.05,166.949997,36.41,17.120001,33.490002,19.07,142.529999,49.029999
1/9/2019,35.700001,6.16,166.179993,36.490002,17.309999,34.349998,19.030001,144.229996,48.869999
1/10/2019,34.310001,5.93,167.960007,36.740002,17.450001,34.209999,18.75,144.199997,50.099998
1/11/2019,34.5,5.99,167.460007,36.990002,17.690001,34.509998,18.959999,143.800003,50.720001
1/14/2019,34.48,5.84,163.330002,36.5,17.85,35.07,19.35,145.389999,50.299999
1/15/2019,34.970001,5.91,164.470001,37.450001,17.790001,34.759998,19.309999,148.949997,50.189999
1/16/2019,35.75,6.15,165.339996,37.68,18.110001,35.299999,19.200001,147.539993,50.189999
1/17/2019,36.23,6.56,166.580002,36.990002,18.4,36.09,19.469999,148.300003,50.360001
1/18/2019,36.27,6.87,172.080002,37.080002,18.290001,36.349998,19.549999,150.039993,50.419998
