Date,SPY,SC,BABA,CFG,GPRO,JD,LC,PGRE,SHLX,SYF,WB
5/26/2020,299.08,16.700001,201.720001,23.91,4.35,52.599998,5.52,8.14,13.82,19.48,29.809999
5/27/2020,303.53,17.99,201.179993,25.629999,4.83,52.16,6.18,8.45,14.17,21.35,30.83
5/28/2020,302.97,17.280001,199.490005,24.66,4.53,51.02,5.78,8.18,13.74,21.24,29.99
5/29/2020,304.32,16.530001,207.389999,24.1,4.71,54.330002,5.35,7.71,13.49,20.370001,30.77
6/1/2020,305.55,17.91,206.570007,24.73,4.74,54.73,5.4,8.04,13.42,21.1,30.76
6/2/2020,308.08,17.799999,214.330002,25.120001,4.72,55.619999,5.62,8.25,13.64,22.07,31.66
6/3/2020,312.18,18.690001,218.610001,26.82,4.75,56.73,5.77,8.8,14.31,23.690001,32.98
6/4/2020,311.36,19.610001,218.039993,28.459999,4.7,56.52,6.16,8.82,14.54,24.33,33.540001
6/5/2020,319.34,21.200001,219.550003,29.25,4.86,59.040001,6.21,9.21,15.35,25.52,34.400002
6/8/2020,323.20,21.66,219,30.41,5.19,59.169998,6.69,9.78,15.69,26.870001,34.509998
6/9/2020,320.79,20.68,220.720001,29.51,5.06,58.82,6.41,9.23,15.77,25.860001,33.099998
6/10/2020,319.00,19.67,223.679993,27.25,4.94,60.700001,5.82,8.5,15.34,24.370001,32.799999
6/11/2020,300.61,18.1,215.240005,24.48,4.27,57.240002,5.22,7.65,14.12,22.15,31.76
6/12/2020,304.21,18.98,217.639999,25.82,4.32,57.990002,5.39,8.04,13.66,23.77,32.470001
6/15/2020,307.05,19.02,217.029999,26.65,4.48,59.509998,5.44,8.01,14.72,24.389999,33.43
6/16/2020,312.96,19.360001,222.619995,27.24,4.58,60.98,5.33,8.5,13.74,25.16,34.450001
6/17/2020,311.66,19.209999,224.25,26.370001,4.61,62.009998,5.13,8.16,14.07,24.75,34.59
6/18/2020,311.78,19.110001,223.539993,26.15,4.54,60.790001,5.07,8.1,13.96,24.25,35.139999
6/19/2020,308.64,18.83,220.639999,25.35,4.54,58.639999,5.02,7.86,13.32,23.77,34.880001
6/22/2020,310.62,18.93,221.410004,25.43,4.695,59.09,4.99,8.04,13.39,23.790001,33.900002
6/23/2020,312.05,18.9,228.75,25.799999,4.83,59.919998,4.94,8.1,13.41,23.92,34.18
6/24/2020,304.09,18.120001,226.220001,24.08,4.64,59.84,4.54,7.7,12.7,22.09,32.959999
6/25/2020,307.35,18.870001,222.160004,25.26,4.76,60.509998,4.67,7.84,12.99,22.75,33.900002
6/26/2020,300.05,18.280001,215.710007,23.16,4.55,59.650002,4.41,7.62,12.4,21.389999,34.040001
6/29/2020,304.46,18.85,215.020004,23.530001,4.695,59.580002,4.58,7.72,12.47,21.950001,33.330002
6/30/2020,308.36,18.41,215.699997,25.24,4.76,60.18,4.55,7.71,12.27,22.16,33.599998
7/1/2020,310.52,17.73,215.949997,24.23,4.66,60,4.6,7.7,12.17,21.610001,33.049999
7/2/2020,312.23,17.889999,223.600006,23.76,4.79,61.389999,4.64,7.6,11.82,21.860001,33.720001
7/6/2020,317.05,19.040001,240,24.27,4.95,63.240002,5.07,7.65,11.63,22.799999,39.779999
7/7/2020,313.78,17.84,236.509995,23.5,4.83,61.669998,4.61,7.15,11.75,21.790001,39.400002
7/8/2020,316.18,18.34,257.679993,23.66,4.95,65.379997,4.78,7.13,11.61,22.32,38.16
7/9/2020,314.38,17.309999,261.579987,22.73,4.85,67.360001,4.83,6.99,11.08,21.34,38.139999
7/10/2020,317.59,17.530001,261.01001,24.18,4.9,65.610001,4.96,7.27,11.43,22.559999,37.389999
7/13/2020,314.84,18.01,251.669998,24.370001,4.97,62.299999,5.12,7.37,10.98,22.690001,36.849998
7/14/2020,318.92,17.83,248.580002,23.889999,4.83,62.130001,5.17,7.35,10.91,22.450001,36.279999
7/15/2020,321.85,18.18,249.210007,25.450001,4.99,62.549999,5.59,7.53,11.57,23.639999,35.900002
7/16/2020,320.79,18.370001,242.5,25.450001,4.94,61.709999,5.88,7.3,11.48,23.75,35.900002
7/17/2020,321.72,17.82,247.139999,25.15,4.92,62.130001,5.62,7.28,11.48,23.209999,35.360001
7/20/2020,324.32,17.68,254.809998,24.67,4.925,63.400002,5.28,7.01,11.39,22.379999,35.360001
7/21/2020,325.01,18.110001,257.899994,25.549999,5.11,62.610001,5.66,7.07,12.04,22.639999,36.220001
7/22/2020,326.86,18.440001,251.699997,25.51,5.195,61.84,5.53,7.26,11.85,22.92,33.880001
7/23/2020,322.96,18.309999,251.880005,26.049999,5.16,60.52,5.61,7.25,11.91,23.389999,33.330002
7/24/2020,320.88,18.129999,249,25.58,5.05,60.880001,5.43,6.97,11.65,23.559999,33.720001
7/27/2020,323.22,17.879999,250.860001,24.860001,5.285,62.779999,5.09,7,11.93,23.74,33.110001
7/28/2020,321.17,18.24,249.050003,24.18,5.13,61.490002,5.38,7.28,11.77,23.08,34.09
7/29/2020,325.12,17.34,252.449997,25.35,5.22,62.59,5.58,7.33,11.86,23.780001,34.439999
7/30/2020,323.96,17.049999,252.740005,24.780001,5.18,62.290001,5.56,7.18,11.75,23.17,34.150002
7/31/2020,326.52,18.360001,251.020004,24.809999,5.29,63.790001,5.22,7.13,11.82,22.129999,34.560001
8/3/2020,328.79,18.68,257.940002,24.23,5.59,64.529999,5.23,6.92,11.23,22.719999,34.849998
8/4/2020,330.06,18.440001,262.200012,24.209999,5.45,64.57,5.3,7.13,11.18,22.65,35.470001
8/5/2020,332.11,19.309999,264.910004,24.870001,5.595,65.519997,5.5,7.01,11.12,23.33,35.939999
8/6/2020,334.33,19.07,265.679993,24.76,5.56,64.910004,5.43,7.15,11.56,23.09,35.490002
8/7/2020,334.57,18.98,252.100006,25.43,4.94,62.060001,5.64,7.35,11.73,23.690001,34.369999
8/10/2020,335.57,19.35,248.130005,25.879999,4.79,61.490002,5.95,7.56,12.04,24.59,35.360001
8/11/2020,332.80,18.389999,248.419998,26.65,4.61,61.18,6.07,7.52,12.23,25.1,35.099998
8/12/2020,337.44,18.16,255.190002,26.49,4.77,62.900002,5.86,7.51,12.09,24.74,35.720001
8/13/2020,336.83,17.74,253.720001,25.690001,4.87,62.540001,5.92,7.31,11.97,24.700001,34.130001
8/14/2020,336.84,17.84,253.970001,25.9,4.83,62.060001,6.07,7.29,11.85,24.93,32.68
8/17/2020,337.91,17.629999,256.959991,25.440001,4.88,66.980003,5.81,7.28,11.84,24.35,33.66
8/18/2020,338.64,17.299999,259.200012,24.76,4.93,70.32,5.63,7.12,11.64,23.98,33.889999
8/19/2020,337.23,17.27,260.589996,24.799999,4.95,72.559998,5.66,6.95,11.36,24.110001,33.259998
8/20/2020,338.28,17.030001,257.970001,24.299999,4.87,73.940002,5.62,7.14,11.24,23.940001,33.619999
8/21/2020,339.48,17.1,265.799988,24.190001,4.8,74.980003,5.51,7.25,11.12,23.91,33.790001
8/24/2020,342.92,17.65,276.019989,25.23,4.75,76.18,5.62,7.6,11.08,25.25,34.790001
8/25/2020,344.12,17.33,286,25.540001,4.64,78.970001,5.53,7.68,10.99,24.9,35.880001
8/26/2020,347.57,17.139999,291.959991,25.360001,4.69,80.379997,5.21,7.43,10.51,24.450001,36.200001
8/27/2020,348.33,17.639999,284.170013,26.01,4.65,79.300003,5.46,7.53,10.65,25.58,36.27
8/28/2020,350.58,17.870001,289,26.290001,4.75,79.959999,5.54,7.49,10.74,25.780001,38.490002
8/31/2020,349.31,17.209999,287.029999,25.870001,4.59,78.639999,5.33,7.4,10.39,24.809999,37.299999
9/1/2020,352.60,17.09,298,26.17,4.565,82.489998,5.48,7.27,10.58,24.860001,38.450001
9/2/2020,357.70,17.549999,296.070007,26.790001,4.42,83.209999,5.62,7.33,10.52,24.82,37.93
9/3/2020,345.39,17.620001,282.5,26.76,4.16,79.040001,5.51,7.39,10.34,25.120001,36.169998
9/4/2020,342.57,18.059999,281.390015,27.360001,4.11,80,5.29,7.54,10.24,26.17,36.080002
9/8/2020,333.21,17.41,270.019989,26.620001,3.91,76.220001,5.06,7.4,10.08,25.530001,34.25
9/9/2020,339.79,17.41,273.149994,27.129999,4,77.190002,4.99,7.33,9.9,25.6,34.130001
9/10/2020,333.89,17.18,267.549988,26.719999,3.79,74.529999,4.85,7.15,10.06,25.4,33.040001
9/11/2020,334.06,17.459999,271.609985,27.110001,3.75,74.18,4.71,7.04,9.77,25.790001,33.25
9/14/2020,338.46,17.370001,274.100006,27.99,3.85,76.589996,4.93,7.33,9.89,26.959999,35.150002
9/15/2020,340.17,17.26,277.959991,26.690001,3.89,77,5.04,7.58,9.81,26.49,34.630001
9/16/2020,338.82,18.32,278.140015,27.620001,4.03,75.089996,5.11,7.89,9.97,27.59,35.240002
9/17/2020,335.84,18.5,275.720001,27.49,4.02,74.370003,5.12,7.65,9.81,27.639999,35.889999
9/18/2020,330.65,18.24,272.410004,27.16,4.02,74.5,4.95,7.46,9.62,27.23,36.779999
9/21/2020,326.97,17.25,273.820007,25.83,4.09,75.129997,4.79,7.08,9.74,25.9,36.240002
9/22/2020,330.30,17.139999,275.290009,24.51,4.15,75,4.81,7.01,9.62,25.610001,35.98
9/23/2020,322.64,16.549999,272.950012,23.950001,4.1,74.589996,4.5,6.79,9.28,25.1,35.369999
9/24/2020,323.50,16.459999,269.730011,23.83,4.13,72.720001,4.46,6.9,9.24,24.77,34.52
9/25/2020,328.73,16.59,271.089996,24.43,4.31,74.669998,4.53,7.05,9.23,25.139999,32.540001
9/28/2020,334.19,17.219999,276.01001,25.34,4.47,76.099998,4.71,7.18,9.49,25.790001,34.959999
9/29/2020,332.37,17.32,276.929993,24.780001,4.62,75.160004,4.65,6.98,9.67,25.549999,33.650002
9/30/2020,334.89,18.190001,293.980011,25.280001,4.53,77.610001,4.71,7.08,9.46,26.17,36.43
10/1/2020,337.04,18.59,290.049988,25.43,4.62,78.57,4.92,7.22,9.22,26.65,37
10/2/2020,333.84,19.26,288.170013,26.209999,4.56,76.099998,4.96,7.42,9.49,27.459999,38.549999
10/5/2020,339.76,19.809999,288.269989,27.48,4.69,76.400002,4.91,7.45,9.52,28.379999,40.299999
10/6/2020,334.93,19.24,292.390015,27.129999,4.96,76.690002,4.9,7.32,9.18,27.5,40.790001
10/7/2020,340.76,19.379999,296.5,28.120001,6.41,78.120003,5.12,7.31,9.15,28.299999,41.509998
10/8/2020,343.78,19.719999,300.540009,28.559999,6.21,78.150002,5.38,7.53,9.6,29.15,41.400002
10/9/2020,346.85,19.940001,299.73999,27.959999,6.18,79.790001,5.28,7.43,9.6,28.84,41.23
10/12/2020,352.43,20.139999,306.339996,28.469999,6.8,84.32,5.48,7.44,9.46,28.870001,40.869999
10/13/2020,350.13,20.15,308.779999,28.02,6.91,82.610001,5.4,6.99,9.3,28.540001,39.880001
10/14/2020,347.93,20.15,301.040009,27.58,6.925,81.099998,5.1,6.85,9.48,28.67,38.790001
10/15/2020,347.50,19.99,299.459991,27.9,7.02,80.25,4.98,6.88,9.39,29.1,37.830002
10/16/2020,347.29,20.620001,307.309998,26.610001,6.805,81.519997,4.98,6.73,9.31,29.379999,38.349998
10/19/2020,342.01,20.700001,305.290009,26.639999,6.585,80.610001,4.91,6.54,9.17,29.08,38.299999
10/20/2020,343.38,20.870001,309.809998,27.620001,6.72,82.57,4.9,6.53,9.27,27.610001,38.68
10/21/2020,342.73,20.709999,307.970001,27.549999,6.55,82.629997,4.87,6.37,9.18,26.860001,39.290001
10/22/2020,344.61,21.219999,306.279999,28.860001,6.63,81.309998,4.96,6.48,9.44,27.959999,39.91
10/23/2020,345.78,21.389999,309.920013,29.129999,6.825,81.339996,5.15,6.49,9.55,27.75,40
10/26/2020,339.39,20.809999,306.869995,28.360001,6.43,81.410004,4.91,6.17,9.43,26.889999,39.799999
10/27/2020,338.22,20.93,317.140015,26.66,6.41,83.010002,4.73,5.92,9.43,26.23,41.669998
10/28/2020,326.66,20.940001,307.940002,25.879999,6.08,80.080002,4.51,5.7,9.04,25.17,41.5
10/29/2020,329.98,20.809999,312.559998,26.709999,6.11,83.040001,4.73,5.72,9.23,25.459999,41.849998
10/30/2020,326.54,20.34,304.690002,27.25,5.94,81.519997,4.67,5.78,8.75,25.02,41.549999
11/2/2020,330.20,21.190001,310.839996,28.030001,5.85,82.32,4.96,6.09,8.35,25.959999,41.610001
11/3/2020,336.03,21.73,285.570007,29.01,6,82.690002,5.36,6.33,8.51,26.66,40.529999
11/4/2020,343.54,21.139999,295.709991,26.719999,6.2,89.309998,5.34,6.05,8.62,26.52,42.810001
11/5/2020,350.24,21.27,287.75,28.91,6.62,91.589996,5.56,6.21,8.6,27.48,43.91
11/6/2020,350.16,21.110001,299.950012,27.709999,7.66,92.489998,5.11,5.98,8.17,26.799999,44.169998
11/9/2020,354.56,22.42,290.529999,32.330002,6.935,84.860001,5.63,7.55,8.8,29.85,45.599998
11/10/2020,354.04,22.450001,266.540009,32.799999,6.75,80.080002,5.46,7.89,9.19,29.610001,46.419998
11/11/2020,356.67,22.32,265.649994,31.68,7,82.839996,5.38,7.62,9.37,29.4,46.290001
11/12/2020,353.21,21.93,264.309998,30.68,6.775,86.379997,5.46,7.42,9.33,29.110001,45.060001
11/13/2020,358.10,22.68,260.839996,31.75,7.14,92.080002,5.52,7.81,9.28,30.02,46.380001
11/16/2020,362.57,23.57,258.309998,33.040001,7.34,85.260002,5.61,8.29,9.42,31.110001,47.470001
11/17/2020,360.62,23.459999,256.799988,33.07,7.94,86.970001,5.64,9.43,9.48,30.57,46.709999
11/18/2020,356.28,23.200001,255.830002,32.509998,8,86.25,6.53,9.43,9.29,30.08,44.560001
11/19/2020,357.78,22.93,259.890015,32.810001,6.91,86.040001,6.37,9.74,9.89,30.049999,45.41
11/20/2020,355.33,22.299999,270.73999,32.279999,6.76,87.739998,6.86,9.7,9.97,29.450001,45.049999
11/23/2020,357.46,23.059999,270.109985,33.25,6.65,87.559998,7.48,9.9,10.3,30.629999,44.509998
11/24/2020,363.22,23.57,279.959991,35.060001,6.74,89.82,7.51,10.02,11.05,31.969999,44.450001
11/25/2020,362.66,23.299999,277.720001,34.700001,6.85,88.230003,8.08,9.9,11.18,31.379999,43.619999
11/27/2020,363.67,22.889999,276.480011,34.139999,7.16,89.410004,7.97,9.87,10.89,31.09,43.110001
11/30/2020,362.06,22.1,263.359985,32.66,6.99,85.349998,7.98,9.25,10.26,30.469999,42.25
12/1/2020,366.02,23.139999,264.01001,33.619999,7.46,85.360001,8.21,9.4,10.28,31.469999,41.799999
12/2/2020,366.79,23.58,261.320007,34.360001,7.79,84.379997,8.4,9.48,10.17,32.330002,42.099998
12/3/2020,366.69,23.200001,266.910004,34.59,8.12,86.290001,8.16,9.5,10.66,32.349998,42.669998
12/4/2020,369.85,23.200001,267.25,35.43,8.32,85.190002,8.85,9.67,11.28,32.970001,41.91
12/7/2020,369.09,23.07,264,35.310001,8.7,83.489998,9.66,9.48,11.05,32.57,41.279999
12/8/2020,370.17,22.889999,266.089996,35.59,8.75,82.010002,9.37,9.33,11.06,32.389999,40.759998
12/9/2020,366.85,22.780001,263.799988,35.810001,8.44,81.82,9.01,9.38,10.8,32.349998,40.82
12/10/2020,366.73,23.120001,264.869995,36,8.65,81.709999,9.17,9.38,11.29,32.98,40.810001
12/11/2020,366.30,22.25,264.540009,35.369999,8.71,82.610001,9.1,9.18,10.94,32.27,39.650002
12/14/2020,364.66,21.950001,256.029999,34.619999,8.71,79.959999,8.86,9.19,10.21,31.91,41.73
12/15/2020,369.59,22.83,255.110001,35.290001,8.81,79.5,9.09,9.46,10.38,32.73,42.16
12/16/2020,370.17,21.639999,261.890015,35.380001,8.77,81.769997,8.9,9.28,10.13,32.959999,44.450001
12/17/2020,372.24,21.32,264.429993,34.779999,8.74,82.709999,8.64,9.26,10.02,33.299999,45.619999
12/18/2020,369.18,20.83,260,34.209999,8.86,81.529999,8.49,9.09,10.2,32.349998,46.23
12/21/2020,367.86,21.209999,260.429993,34.759998,8.55,80.639999,8.66,8.96,9.99,33.380001,45.75
12/22/2020,367.24,20.85,255.830002,34.240002,8.69,82.790001,8.46,8.89,9.9,33.259998,45.939999
12/23/2020,367.57,21.610001,256.179993,35.360001,8.62,85.459999,8.96,8.94,10.12,34.130001,45.459999
12/24/2020,369.00,21.24,222,35.119999,8.51,84.489998,8.82,8.92,10.08,33.959999,44.310001
12/28/2020,372.17,21.450001,222.360001,35.110001,8.55,81.610001,8.55,9.06,10.09,33.950001,38.330002
12/29/2020,371.46,21.32,236.259995,34.880001,8.23,86.139999,8.16,8.95,10.11,33.93,39.599998
12/30/2020,371.99,21.799999,238.389999,35.400002,8.26,89.519997,8.37,9.02,10.01,34.290001,41.02
12/31/2020,373.88,22.02,232.729996,35.759998,8.28,87.900002,10.56,9.04,10.08,34.709999,40.990002
1/4/2021,368.79,21.25,227.850006,35.52,8.09,86.330002,9.5,8.82,10.05,34.139999,40.66
1/5/2021,371.33,21.59,240.399994,36.290001,8.5,95.5,9.59,8.68,10.35,34.77,41.09
1/6/2021,373.55,22.27,227.610001,38.810001,8.58,88.18,10.09,8.93,10.92,36.880001,41.34
1/7/2021,379.10,21.67,226.899994,40.169998,8.63,87.919998,11.52,8.72,11.06,36.709999,41.990002
1/8/2021,381.26,21.07,236.190002,39.560001,8.27,91.540001,11.31,8.74,10.91,36.580002,43.380001
1/11/2021,378.69,21.32,227.369995,39.830002,9.39,90.379997,10.95,8.63,10.99,36.290001,41.669998
1/12/2021,378.77,21.950001,225.600006,40.299999,9.04,88.540001,11.02,8.68,11.43,36.560001,41.639999
1/13/2021,379.79,22.25,235.300003,40.25,8.96,90.440002,11.33,8.86,11.29,37.41,41.400002
1/14/2021,378.46,23.379999,242.979996,41.450001,8.98,89.239998,11.25,9.01,11.69,38.91,40.580002
1/15/2021,375.70,23.620001,243.460007,40.630001,8.72,87.769997,10.66,9.12,11.43,38.77,41.099998
1/19/2021,378.65,24.34,251.649994,40.830002,8.89,91.150002,12.19,9.11,11.41,39.700001,41.560001
1/20/2021,383.89,24.059999,265.48999,40.09,9,95.309998,12.06,9.15,11.11,39.91,42.709999
1/21/2021,384.24,23.360001,260,38.919998,8.84,95.099998,11.56,9.04,11,38.169998,42.939999
1/22/2021,382.88,23.4,258.619995,38.389999,8.81,94.910004,11.61,9,11.04,37.369999,42.959999
1/25/2021,384.39,23.16,261.380005,38.049999,8.86,98.379997,11.31,9.08,11.4,36.630001,44.110001
1/26/2021,383.79,23.299999,265.920013,37.049999,9.06,96.970001,11.31,9.05,11.41,35.380001,46.939999
1/27/2021,374.41,22.299999,260.25,35.209999,9.7,90.089996,11.04,8.79,11.2,34.380001,50.380001
1/28/2021,377.63,23.209999,260.76001,37.209999,9.26,91.410004,11.4,8.99,11.49,35.889999,47.009998
1/29/2021,370.07,22.1,253.830002,36.439999,8.95,88.690002,10.85,8.89,11.54,33.650002,45.580002
2/1/2021,376.23,22.75,264.690002,37.209999,10.53,91.269997,11.24,8.95,10.78,34.689999,47.119999
2/2/2021,381.55,23.66,254.5,38.009998,10.49,95.419998,11.51,8.9,10.62,36.040001,48.720001
2/3/2021,381.85,24.209999,263.429993,38.790001,10.5,95.5,12.78,8.87,10.81,36.110001,49.16
2/4/2021,386.19,25.99,266.959991,39.919998,10.37,94.629997,13.15,8.99,10.93,37.139999,50.360001
2/5/2021,387.71,25.92,265.670013,39.939999,8.385,96.639999,13.51,9.05,10.96,37.290001,51.07
2/8/2021,390.51,25.98,262.589996,40.48,8.14,94.57,13.64,9.16,11.06,37.669998,52.66
2/9/2021,390.25,25.690001,266.48999,40.59,8.23,97.07,13.34,9.18,11.12,37.119999,54.959999
2/10/2021,390.08,25.68,267.790009,40.369999,8.16,98.769997,12.83,9.13,11.39,37.880001,57.27
2/11/2021,390.71,25.870001,268.929993,39.970001,8.18,99,12.21,9.2,11.46,37.279999,58.700001
2/12/2021,392.64,25.610001,267.850006,40.52,8.04,99.309998,12.24,9.01,11.56,37.150002,61.82
2/16/2021,392.30,26.25,270.700012,42.029999,7.915,103.43,12.72,9.04,11.79,37.900002,60.990002
2/17/2021,392.39,26.65,270.829987,41.830002,7.8,106.879997,12.35,8.99,11.5,37.470001,58.849998
2/18/2021,390.72,26.25,264.51001,40.900002,7.555,105.43,11.94,8.85,11.3,36.650002,58.66
2/19/2021,390.03,26.24,263.589996,42.509998,7.71,106.089996,12.07,8.86,11.48,38.080002,59.700001
2/22/2021,387.03,26.15,254,43.240002,7.94,97.660004,12.25,9.36,11.58,38.82,58.299999
2/23/2021,387.50,26.049999,252.75,44.450001,7.91,99.470001,11.77,9.5,11.53,38.48,59.110001
2/24/2021,391.77,25.82,250.339996,46.380001,7.94,96.370003,11.99,9.71,11.5,40.220001,58.529999
2/25/2021,382.33,24.719999,240.179993,44.200001,7.445,93.360001,10.86,9.43,11.29,39.02,57.34
2/26/2021,380.36,25,237.759995,43.439999,7.52,93.870003,10.77,9.27,10.95,38.68,55.169998
3/1/2021,389.58,25.360001,241.690002,44.299999,8.145,98.019997,11.81,9.86,11.79,40,56.490002
3/2/2021,386.54,25.59,234.419998,44.459999,8.1,96.379997,11.81,9.63,11.9,39.560001,56.540001
3/3/2021,381.42,26,236.270004,44.610001,8.47,93.620003,11.65,9.76,12.27,40.119999,55.349998
3/4/2021,376.70,26.48,230.5,43.68,7.97,90.769997,10.97,9.55,12.54,38.91,51.77
3/5/2021,383.63,26.02,233.889999,44.299999,8.08,90.620003,11,9.69,12.74,40.099998,53.98
3/8/2021,381.72,26.620001,226.690002,45.869999,7.96,85.360001,10.91,9.88,12.76,40.639999,51.77
3/9/2021,387.17,26.040001,238.139999,44.060001,8.29,89.529999,11.15,9.7,12.59,40.169998,52.919998
3/10/2021,389.58,26.82,234.300003,44.619999,9.31,89.330002,11.97,9.89,13.34,41.610001,52.09
3/11/2021,393.53,27.370001,240.800003,44.630001,9.81,90.010002,12.78,10.17,13.68,42.66,52.950001
3/12/2021,394.06,27.389999,231.869995,45.48,10.75,84.019997,15.08,10.31,13.85,42.700001,52.110001
3/15/2021,396.41,27.5,230.279999,44.939999,12.25,85.129997,17.09,10.29,13.85,42.82,50.880001
3/16/2021,395.91,27.120001,226.929993,43.939999,12.83,85.760002,17.92,10.14,13.58,42.200001,50.25
3/17/2021,397.26,27.6,233.339996,44.68,13.21,85.370003,19.91,10.2,13.2,43.139999,50.439999
3/18/2021,391.48,27.469999,236.429993,45.380001,13.06,83.900002,19.74,10.36,12.54,41.259998,52.799999
3/19/2021,389.48,26.76,239.789993,44.540001,13.54,84.989998,21.719999,10.18,12.72,40.970001,52.279999
3/22/2021,392.59,26.91,237.119995,43.439999,13.37,84.970001,21.4,9.97,12.83,40.540001,52.459999
3/23/2021,389.50,26.4,237.669998,42.27,12.41,83.510002,19.950001,9.82,12.5,38.799999,52.52
3/24/2021,387.52,26.25,229.589996,42.240002,11.48,79.07,18.360001,9.72,12.7,39.490002,51.029999
3/25/2021,389.70,26.9,222.720001,44.099998,11.86,78.709999,18.93,9.92,12.85,40.73,51.18
3/26/2021,395.98,27,227.259995,45.009998,11.88,82.07,16.85,10.19,13.27,41.32,49.209999
3/29/2021,395.78,26.85,231.860001,43.369999,11.13,81.760002,15.35,10.15,13.14,40.299999,48.689999
3/30/2021,394.73,27.030001,229.25,44.779999,11.44,83,16.299999,10.36,13.05,41.060001,50.77
3/31/2021,396.33,27.059999,226.729996,44.150002,11.64,84.330002,16.52,10.13,13.34,40.66,50.459999
4/1/2021,400.61,27.209999,224.360001,44.939999,12.385,84.309998,16.4,10.42,13.94,41.66,50.009998
4/5/2021,406.36,27.76,225.300003,44.91,12.58,82.489998,15.48,10.14,13.86,42.220001,49.549999
4/6/2021,406.12,27.709999,230.570007,44.82,12.34,83.510002,15.84,10.29,13.98,42.189999,51.040001
4/7/2021,406.59,28.799999,225.419998,44.990002,12.27,81.25,15.7,10.39,14,42.490002,49.419998
4/8/2021,408.52,28.92,228.240005,44.709999,12.57,82.139999,16.08,10.4,14.08,42.25,50.34
4/9/2021,411.49,29.02,223.309998,45.369999,13.08,80.410004,15.77,10.36,14.11,42.799999,49.380001
4/12/2021,411.64,30.200001,244.009995,45.919998,11.76,78.650002,14.96,10.44,13.86,43.150002,49.119999
4/13/2021,412.86,29.73,241.889999,44.779999,11.9,78.800003,14.73,10.36,13.87,41.459999,49.720001
4/14/2021,411.45,30,239.229996,45.52,11.73,78.120003,14.82,10.52,14.29,41.5,50.02
4/15/2021,415.87,30.66,239.089996,44.68,11.39,77.489998,14.78,10.49,14.37,41.279999,48.860001
4/16/2021,417.26,31.17,238.690002,44.830002,11.37,77.040001,14.75,10.67,14.34,41.389999,49.48
4/19/2021,415.21,31.24,234.779999,44.610001,11.11,76.949997,14.14,10.66,14.41,40.73,49.16
4/20/2021,412.17,30.540001,229.880005,42.709999,10.82,74.550003,13.52,10.34,14.55,39.57,47.700001
4/21/2021,416.07,30.950001,229.440002,44.040001,11.13,75.720001,13.96,10.44,14.79,40.18,49.490002
4/22/2021,412.27,30.49,229.350006,43.18,10.84,76.110001,14.08,10.08,14.93,39.880001,49.740002
4/23/2021,416.74,31.4,232.080002,44.93,10.92,76.75,14.42,10.16,15.6,40.68,51.669998
4/26/2021,417.61,31.76,232.699997,45.740002,11.42,76.139999,15.05,10.28,15.38,41.470001,50.610001
4/27/2021,417.52,32.490002,235.919998,46.099998,11.76,78.459999,14.96,10.38,15.57,40.73,52.48
4/28/2021,417.40,32.139999,236.720001,46.18,11.76,79.059998,15.67,10.43,15.8,43.029999,51.950001
4/29/2021,420.06,33.68,234.179993,47.029999,11.47,77.830002,15.99,10.48,16.139999,44.439999,51.099998
4/30/2021,417.30,33.939999,230.949997,46.279999,11.23,77.360001,15.39,10.61,15.43,43.740002,50.400002
5/3/2021,418.20,34.200001,230.710007,46.84,11.04,77.019997,15.08,10.59,14.87,43.68,48.650002
5/4/2021,415.62,34.32,227.899994,48.060001,10.92,76.080002,14.96,10.62,14.55,44.59,48.509998
5/5/2021,415.75,34.889999,226.779999,48.689999,10.59,75.540001,14.15,10.31,14.94,44.790001,47.599998
5/6/2021,419.07,35.029999,226.419998,49.150002,10.44,76.389999,14.12,10.63,14.9,44.900002,48.150002
5/7/2021,422.12,35.93,225.309998,49.439999,10.8,75.510002,14.5,10.61,14.8,45.900002,47.91
5/10/2021,417.94,35.669998,219.529999,49.349998,9.255,71.400002,12.89,10.6,15.2,46.02,48.669998
5/11/2021,414.21,35.119999,221.380005,48.990002,9.76,72.779999,12.98,10.32,14.99,45.209999,47.889999
5/12/2021,405.41,34.34,219.899994,48,9.17,71.25,12.1,10.15,14.78,44.130001,48.599998
5/13/2021,410.28,35.279999,206.080002,49.48,9.3,67.029999,12.35,10.23,15,45.27,47.09
5/14/2021,416.58,36.32,209.509995,50.470001,9.86,68.150002,12.98,10.35,15.32,46.799999,48.91
5/17/2021,415.52,36.68,211.050003,50.740002,9.89,68.209999,12.88,10.52,15.6,46.91,48.790001
5/18/2021,411.94,36.419998,213.720001,49.639999,10.01,69.739998,12.93,10.61,15.56,45.849998,48.84
5/19/2021,410.86,37.709999,212.539993,48.950001,9.93,70.580002,12.69,10.51,15.16,45.869999,49.060001
5/20/2021,415.28,36.970001,216.990005,48.599998,10.09,73.699997,12.59,10.67,15.45,45.759998,49.119999
5/21/2021,414.94,37.389999,211.059998,49.389999,10.08,72.75,13.81,10.82,15.4,46.220001,48.060001
5/24/2021,419.17,37.830002,210.440002,49.32,10.57,71.660004,13.9,10.91,15.75,46.400002,48.34
5/25/2021,418.24,37.09,211.130005,48.380001,11.01,72.809998,14.23,10.8,15.46,46.259998,50.66
5/26/2021,419.07,37.380001,211.779999,49.09,11.47,73.199997,14.78,10.94,15.2,46.75,50.709999
